"pais","departamento","provincia","municipio","recinto","id_dpa","col_abstencion","col_blancos","col_emitidos","col_inscritos","col_no","col_nulos","col_si","col_validos"
"Bolivia","Pando","Madre De Dios","San Lorenzo","UNIDAD EDUCATIVA 27 DE MAYO",233471,19,5,144,163,35,5,99,134
"Bolivia","Pando","Madre De Dios","San Lorenzo","UNIDAD EDUCATIVA 6 DE AGOSTO",233472,0,0,118,118,0,1,117,117
"Bolivia","Pando","Madre De Dios","San Lorenzo","UNIDAD EDUCATIVA 6 DE JUNIO",233473,9,1,62,71,2,0,59,61
"Bolivia","Pando","Madre De Dios","San Lorenzo","UNIDAD EDUCATIVA BRUNO RACUA",233474,12,0,81,93,38,6,37,75
"Bolivia","Pando","Madre De Dios","San Lorenzo","UNIDAD EDUCATIVA DE IBERIA",233475,11,1,30,41,9,0,20,29
"Bolivia","Pando","Madre De Dios","San Lorenzo","UNIDAD EDUCATIVA DE ROSARIO",233476,33,0,52,85,27,0,25,52
"Bolivia","Pando","Madre De Dios","San Lorenzo","UNIDAD EDUCATIVA FEDERICO HECKER",233477,27,0,70,97,31,1,38,69
"Bolivia","Pando","Madre De Dios","San Lorenzo","UNIDAD EDUCATIVA GALILEA",233478,34,5,146,180,39,7,95,134
"Bolivia","Pando","Madre De Dios","San Lorenzo","UNIDAD EDUCATIVA GENOVEVA RIOS",233479,23,0,55,78,29,3,23,52
"Bolivia","Pando","Madre De Dios","San Lorenzo","UNIDAD EDUCATIVA GREGORIA DESTRE MATURANA",233480,19,2,165,184,58,2,103,161
"Bolivia","Pando","Madre De Dios","San Lorenzo","UNIDAD EDUCATIVA NUEVO HORIZONTE",233481,1,0,43,44,20,1,22,42
"Bolivia","Pando","Madre De Dios","San Lorenzo","UNIDAD EDUCATIVA PTO. COPACABANA",233482,99,1,113,212,57,9,46,103
"Bolivia","Pando","Madre De Dios","San Lorenzo","UNIDAD EDUCATIVA SOLEDAD",233483,66,2,173,239,73,2,96,169
"Bolivia","Pando","Madre De Dios","San Lorenzo","UNIDAD EDUCATIVA VISTA ALEGRE",233484,35,2,202,237,97,4,99,196
"Bolivia","Pando","Manuripi","Filadelfia","UNIDAD EDUCATIVA ALTA GRACIA",233347,89,1,39,128,3,0,35,38
"Bolivia","Pando","Manuripi","Filadelfia","UNIDAD EDUCATIVA BUYUYO",233348,14,1,127,141,33,4,89,122
"Bolivia","Pando","Manuripi","Filadelfia","UNIDAD EDUCATIVA CHIVE",233349,93,9,220,313,105,8,98,203
"Bolivia","Pando","Manuripi","Filadelfia","UNIDAD EDUCATIVA CURICHON",233350,24,4,101,125,48,0,49,97
"Bolivia","Pando","Manuripi","Filadelfia","UNIDAD EDUCATIVA DE HOLANDA",233351,46,2,185,231,56,8,119,175
"Bolivia","Pando","Manuripi","Filadelfia","UNIDAD EDUCATIVA DE LA CRUZ",233352,7,0,32,39,9,1,22,31
"Bolivia","Pando","Manuripi","Filadelfia","UNIDAD EDUCATIVA FILADELFIA",233353,105,3,346,451,156,5,182,338
"Bolivia","Pando","Manuripi","Filadelfia","UNIDAD EDUCATIVA FLORIDA",233354,7,1,90,97,34,0,55,89
"Bolivia","Pando","Manuripi","Filadelfia","UNIDAD EDUCATIVA JUANCITO PINTO",233355,51,4,208,259,82,3,119,201
"Bolivia","Pando","Manuripi","Filadelfia","UNIDAD EDUCATIVA LUZ DE AMERICA",233356,10,1,114,124,52,4,57,109
"Bolivia","Pando","Manuripi","Filadelfia","UNIDAD EDUCATIVA NUEVA ALIANZA",233357,57,1,288,345,126,4,157,283
"Bolivia","Pando","Manuripi","Filadelfia","UNIDAD EDUCATIVA NUEVA EMPRESA",233358,57,5,326,383,131,3,187,318
"Bolivia","Pando","Manuripi","Filadelfia","UNIDAD EDUCATIVA SAN ANTONIO",233359,4,1,48,52,16,0,31,47
"Bolivia","Pando","Manuripi","Filadelfia","UNIDAD EDUCATIVA UCIA",233360,14,5,67,81,5,0,57,62
"Bolivia","Pando","Manuripi","Filadelfia","UNIDAD EDUCATIVA VILLA AMERICA",233361,14,1,93,107,44,3,45,89
"Bolivia","Pando","Manuripi","Filadelfia","UNIDAD EDUCATIVA VILLA BELLA",233362,30,3,131,161,73,1,54,127
"Bolivia","Pando","Manuripi","Puerto Rico","UNIDAD EDUCATIVA BATRAJA",233337,27,4,216,243,105,5,102,207
"Bolivia","Pando","Manuripi","Puerto Rico","UNIDAD EDUCATIVA DE LAS ARENAS",233338,195,0,21,216,4,0,17,21
"Bolivia","Pando","Manuripi","Puerto Rico","UNIDAD EDUCATIVA DE PALESTINA",233339,21,0,56,77,25,0,31,56
"Bolivia","Pando","Manuripi","Puerto Rico","UNIDAD EDUCATIVA GERMAN BUSCH",233340,0,7,396,396,151,57,181,332
"Bolivia","Pando","Manuripi","Puerto Rico","UNIDAD EDUCATIVA HIROSHIMA",233341,7,0,24,31,17,1,6,23
"Bolivia","Pando","Manuripi","Puerto Rico","UNIDAD EDUCATIVA LA SALLE EMETERIO RUIZ",233342,735,18,1582,2317,735,42,787,1522
"Bolivia","Pando","Manuripi","Puerto Rico","UNIDAD EDUCATIVA LOS MANDARINOS",233343,1,2,28,29,11,2,13,24
"Bolivia","Pando","Manuripi","Puerto Rico","UNIDAD EDUCATIVA MANCHESTER",233344,39,0,59,98,41,0,18,59
"Bolivia","Pando","Manuripi","Puerto Rico","UNIDAD EDUCATIVA SAN ANTONIO",233345,7,0,85,92,15,3,67,82
"Bolivia","Pando","Manuripi","Puerto Rico","UNIDAD EDUCATIVA SILVERIO ROJAS GONZALES",233346,13,2,96,109,37,0,57,94
"Bolivia","Pando","Manuripi","San Pedro","UNIDAD EDUCATIVA 12 DE ABRIL",233369,120,2,155,275,90,3,60,150
"Bolivia","Pando","Manuripi","San Pedro","UNIDAD EDUCATIVA FORTALEZA",233370,140,0,177,317,77,1,99,176
"Bolivia","Pando","Manuripi","San Pedro","UNIDAD EDUCATIVA JORGE HAENSEL",233371,20,2,135,155,86,1,46,132
"Bolivia","Pando","Nicolás Suárez","Bella Flor","ESCUELA SANTA ELENA",236201,7,0,11,18,6,0,5,11
"Bolivia","Pando","Nicolás Suárez","Bella Flor","UNIDAD EDUCATIVA BUENA VISTA",236202,45,1,80,125,46,1,32,78
"Bolivia","Pando","Nicolás Suárez","Bella Flor","UNIDAD EDUCATIVA DE FLORIDA",236203,5,0,18,23,1,0,17,18
"Bolivia","Pando","Nicolás Suárez","Bella Flor","UNIDAD EDUCATIVA HUGO ANTEQUERA",236204,94,4,320,414,178,9,129,307
"Bolivia","Pando","Nicolás Suárez","Bella Flor","UNIDAD EDUCATIVA JORGE BENITO VERA",236205,154,2,277,431,132,7,136,268
"Bolivia","Pando","Nicolás Suárez","Bella Flor","UNIDAD EDUCATIVA KM. 35 DE KARAMANU",236206,62,5,251,313,84,6,156,240
"Bolivia","Pando","Nicolás Suárez","Bella Flor","UNIDAD EDUCATIVA KM. 60 DE SAN ANTONIO",236207,48,4,143,191,50,0,89,139
"Bolivia","Pando","Nicolás Suárez","Bella Flor","UNIDAD EDUCATIVA MAPAJO",236208,30,1,69,99,32,0,36,68
"Bolivia","Pando","Nicolás Suárez","Bella Flor","UNIDAD EDUCATIVA SANTA LOURDES",236209,23,0,103,126,50,2,51,101
"Bolivia","Pando","Nicolás Suárez","Bella Flor","UNIDAD EDUCATIVA SIMON BOLÍVAR",236210,15,0,142,157,37,5,100,137
"Bolivia","Pando","Nicolás Suárez","Bolpebra","UNIDAD EDUCATIVA BIOCEANICA",233034,45,1,123,168,74,1,47,121
"Bolivia","Pando","Nicolás Suárez","Bolpebra","UNIDAD EDUCATIVA DE BOLPEBRA",233035,21,2,76,97,25,4,45,70
"Bolivia","Pando","Nicolás Suárez","Bolpebra","UNIDAD EDUCATIVA DE MUKDEN",233036,48,3,222,270,168,6,45,213
"Bolivia","Pando","Nicolás Suárez","Bolpebra","UNIDAD EDUCATIVA DE YAMINAHUA",233037,21,0,57,78,16,4,37,53
"Bolivia","Pando","Nicolás Suárez","Bolpebra","UNIDAD EDUCATIVA GENOVEVA RIOS",233038,62,3,218,280,111,3,101,212
"Bolivia","Pando","Nicolás Suárez","Bolpebra","UNIDAD EDUCATIVA NUEVA CANAÁN",233039,49,0,74,123,26,3,45,71
"Bolivia","Pando","Nicolás Suárez","Bolpebra","UNIDAD EDUCATIVA SAN MIGUEL",233040,4,0,12,16,0,0,12,12
"Bolivia","Pando","Nicolás Suárez","Bolpebra","UNIDAD EDUCATIVA SANTA LUCIA",233041,21,0,101,122,55,6,40,95
"Bolivia","Pando","Nicolás Suárez","Bolpebra","UNIDAD EDUCATIVA TRES ESTRELLAS",233042,15,0,65,80,28,1,36,64
"Bolivia","Pando","Nicolás Suárez","Cobija","CARCEL PUBLICA (VILLA BUSCH)",234355,37,2,131,168,61,4,64,125
"Bolivia","Pando","Nicolás Suárez","Cobija","KINDER VICTOR LEON ARUETA (VACA DIEZ MEDIO)",234356,82,1,280,362,195,7,77,272
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA 11 DE OCTUBRE",234357,404,10,1729,2133,1009,47,663,1672
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA AMERICA",234358,121,6,541,662,353,20,162,515
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA COBIJA",234359,761,16,2513,3274,1543,61,893,2436
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA DE BELLA VISTA",234360,184,9,920,1104,462,21,428,890
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA DEFENSORES DEL ACRE",234361,535,21,2110,2645,1216,46,827,2043
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA GERMAN BUSCH",234362,190,7,954,1144,543,18,386,929
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA INSTITUTO AMERICANO",234363,161,3,694,855,454,19,218,672
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA JOSÉ MANUEL PANDO",234364,546,28,2464,3010,1387,72,977,2364
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA JUANA AZURDUY DE PADILLA",234365,194,1,502,696,318,8,175,493
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA MANUELA ROJAS",234366,367,15,1822,2189,1158,57,592,1750
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA MARIANO BAPTISTA (EDIFICIO SEDUCA)",234367,233,4,916,1149,592,44,276,868
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA MARISCAL SUCRE",234368,615,21,2466,3081,1265,66,1114,2379
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA NUEVA ESPERANZA",234369,16,0,84,100,53,3,28,81
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA ROGELIA MENACHO DE BALCAZAR",234370,356,17,1672,2028,967,50,638,1605
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA SIMON BOLIVAR",234371,170,6,1195,1365,638,33,518,1156
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA SOFIA CALPIÑEIRO",234372,564,11,2347,2911,1518,65,753,2271
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA VACA DIEZ (INTERMEDIO)",234373,136,156,842,978,394,19,273,667
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA VACA DIEZ (MEDIO)",234374,166,0,576,742,379,20,177,556
"Bolivia","Pando","Nicolás Suárez","Cobija","UNIDAD EDUCATIVA VILLA CRUZ",234375,595,19,2955,3550,1735,84,1117,2852
"Bolivia","Pando","Nicolás Suárez","Porvenir","UNIDAD EDUCATIVA BRUNO RACUA",234376,288,9,1125,1413,462,29,625,1087
"Bolivia","Pando","Nicolás Suárez","Porvenir","UNIDAD EDUCATIVA GUTEMBERT CRUZ",234377,33,1,191,224,108,1,81,189
"Bolivia","Pando","Nicolás Suárez","Porvenir","UNIDAD EDUCATIVA MONS. SANTISTEBAN",234378,264,9,953,1217,435,13,496,931
"Bolivia","Pando","Nicolás Suárez","Porvenir","UNIDAD EDUCATIVA VILLA BELLA",234379,95,4,584,679,245,9,326,571
"Bolivia","Potosí","Alonso de Ibáñez","Caripuyo","ESCUELA CATARI",235803,21,0,100,121,10,5,85,95
"Bolivia","Potosí","Alonso de Ibáñez","Caripuyo","ESCUELA CHAICURIRI",235804,25,1,104,129,19,1,83,102
"Bolivia","Potosí","Alonso de Ibáñez","Caripuyo","ESCUELA CHALVIRI",235805,37,11,160,197,15,8,126,141
"Bolivia","Potosí","Alonso de Ibáñez","Caripuyo","ESCUELA CHOJLLA",235806,10,2,277,287,13,32,230,243
"Bolivia","Potosí","Alonso de Ibáñez","Caripuyo","ESCUELA COTANA",235807,113,25,466,579,55,13,373,428
"Bolivia","Potosí","Alonso de Ibáñez","Caripuyo","ESCUELA EDUARDO AVAROA",235808,187,65,815,1002,109,38,603,712
"Bolivia","Potosí","Alonso de Ibáñez","Caripuyo","ESCUELA HUANACHACA",235809,15,3,141,156,5,2,131,136
"Bolivia","Potosí","Alonso de Ibáñez","Caripuyo","ESCUELA HUANACOMA",235810,23,19,376,399,76,20,261,337
"Bolivia","Potosí","Alonso de Ibáñez","Caripuyo","ESCUELA JANCKO JANCKO",235811,66,4,311,377,50,29,228,278
"Bolivia","Potosí","Alonso de Ibáñez","Caripuyo","ESCUELA JUNTAVI",235812,53,7,401,454,11,11,372,383
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","COLEGIO JOSE ALONZO DE IBAÑEZ",232148,512,52,1970,2482,779,146,993,1772
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","ESCUELA CARCOMA",232149,92,0,491,583,16,1,474,490
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","ESCUELA CHARCA",232150,22,3,230,252,121,6,100,221
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","ESCUELA COLLOMA",232151,15,3,105,120,32,5,65,97
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","ESCUELA DE OVEJERIA",232152,46,5,701,747,88,27,581,669
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","ESCUELA ITURATA",232153,27,3,260,287,18,10,229,247
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","ESCUELA JARUMA",232154,14,8,309,323,125,18,158,283
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","ESCUELA LAYTOCO",232155,21,0,276,297,4,8,264,268
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","ESCUELA LAYUPAMPA",232156,41,25,439,480,52,23,339,391
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","ESCUELA SILLU SILLU",232157,3,4,440,443,22,9,405,427
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","ESCUELA VILA SIRCA",232158,28,4,115,143,36,6,69,105
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","ESCUELA VILA VILA",232159,27,3,623,650,28,26,566,594
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","SACANI",232160,10,0,373,383,19,7,347,366
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","TARHUA CHAPI",232161,65,24,565,630,54,27,460,514
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","UNIDAD EDUCATIVA BOLIVIA",232162,5,2,174,179,1,9,162,163
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","UNIDAD EDUCATIVA CAMACACHI",232163,0,1,90,90,0,0,89,89
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","UNIDAD EDUCATIVA JAYU JAYU",232164,2,10,155,157,4,5,136,140
"Bolivia","Potosí","Alonso de Ibáñez","Sacaca","UNIDAD EDUCATIVA LLAPA LLAPA",232165,2,2,82,84,6,1,73,79
"Bolivia","Potosí","Antonio Quijarro","Porco","ESCUELA AGUA CASTILLA",232961,148,16,1148,1296,844,43,245,1089
"Bolivia","Potosí","Antonio Quijarro","Porco","UNIDAD EDUCATIVA ANTONIO QUIJARRO DE CARMA",232962,27,1,128,155,109,6,12,121
"Bolivia","Potosí","Antonio Quijarro","Porco","UNIDAD EDUCATIVA CONCEPCION DE CHAQUILLA",232963,5,0,89,94,44,1,44,88
