"pais","departamento","provincia","municipio","recinto","ABSTENCION","BLANCOS","EMITIDOS","INSCRITOS","NO","NULOS","SI","VALIDOS"
"Bolivia","Santa Cruz","Obispo Santisteban","San Pedro","ESC. CANANDOA",80,6,343,423,68,13,256,324
"Bolivia","Santa Cruz","Obispo Santisteban","San Pedro","ESC. FE Y ALEGRIA",301,38,1758,2059,789,34,897,1686
"Bolivia","Santa Cruz","Obispo Santisteban","San Pedro","ESC. FE Y ALEGRIA TITO BOLTAN",113,7,864,977,420,12,425,845
"Bolivia","Santa Cruz","Obispo Santisteban","San Pedro","ESC. NUCLEO CENTRAL MURILLO",15,4,178,193,62,4,108,170
"Bolivia","Santa Cruz","Obispo Santisteban","San Pedro","ESC. OBISPO SANTISTEBAN",77,6,601,678,162,34,399,561
"Bolivia","Santa Cruz","Obispo Santisteban","San Pedro","ESC. PADRE REMO PRANDINI VIOTTI",195,29,1059,1254,380,22,628,1008
"Bolivia","Santa Cruz","Obispo Santisteban","San Pedro","ESC. SAN SILVESTRE",16,0,113,129,34,1,78,112
"Bolivia","Santa Cruz","Obispo Santisteban","San Pedro","ESC. SECCIONAL LITORAL",28,2,270,298,75,1,192,267
"Bolivia","Santa Cruz","Obispo Santisteban","San Pedro","ESC. U.E. PETA GRANDE",25,1,112,137,24,8,79,103
"Bolivia","Santa Cruz","Obispo Santisteban","San Pedro","ESC. VILLA ROSARIO",74,5,291,365,47,8,231,278
"Bolivia","Santa Cruz","Sara","Colpa Bélgica","ESC. LOLA TERRAZAS DE GASSER",440,15,2358,2798,1357,39,947,2304
"Bolivia","Santa Cruz","Sara","Colpa Bélgica","ESC, REPUBLICA DEL BRASIL",109,8,689,798,478,20,183,661
"Bolivia","Santa Cruz","Sara","Portachuelo","ESC. ANGEL MARIA LIMPIAS",236,11,1770,2006,1310,24,425,1735
"Bolivia","Santa Cruz","Sara","Portachuelo","ESC. JULIO LANDIVAR",176,6,1373,1549,1085,23,259,1344
"Bolivia","Santa Cruz","Sara","Portachuelo","ESC. LA APLICACION",368,54,3185,3553,2389,107,635,3024
"Bolivia","Santa Cruz","Sara","Portachuelo","ESC. MARTINA DORADO",365,60,2771,3136,1964,71,676,2640
"Bolivia","Santa Cruz","Sara","Portachuelo","ESC. NUCLEO CENTRAL",88,9,595,683,403,4,179,582
"Bolivia","Santa Cruz","Sara","Portachuelo","ESC. PEROTO",0,0,53,53,38,2,13,51
"Bolivia","Santa Cruz","Sara","Portachuelo","ESC. SAN IGNACIO",59,3,363,422,225,7,128,353
"Bolivia","Santa Cruz","Sara","Santa Rosa del Sara","ESC. 4 DE MARZO",35,5,293,328,31,10,247,278
"Bolivia","Santa Cruz","Sara","Santa Rosa del Sara","ESC.  ALFREDO VACA FLOR",100,8,454,554,58,13,375,433
"Bolivia","Santa Cruz","Sara","Santa Rosa del Sara","ESC  ALFREDO VASQUEZ",65,7,575,640,438,33,97,535
"Bolivia","Santa Cruz","Sara","Santa Rosa del Sara","ESC. EL COLORADO",18,2,97,115,40,3,52,92
"Bolivia","Santa Cruz","Sara","Santa Rosa del Sara","ESC.GALILEA",63,2,404,467,71,4,327,398
"Bolivia","Santa Cruz","Sara","Santa Rosa del Sara","ESC. LA CONQUISTA",72,6,363,435,53,17,287,340
"Bolivia","Santa Cruz","Sara","Santa Rosa del Sara","ESC.  MIXTO LOS ANDES",206,20,1067,1273,175,44,828,1003
"Bolivia","Santa Cruz","Sara","Santa Rosa del Sara","ESC. PALOMETAS",16,0,83,99,46,0,37,83
"Bolivia","Santa Cruz","Sara","Santa Rosa del Sara","ESC. PASTO MERCADO QUIROGA",64,6,318,382,145,12,155,300
"Bolivia","Santa Cruz","Sara","Santa Rosa del Sara","ESC. RINCON DE PALOMETA",67,7,405,472,263,2,133,396
"Bolivia","Santa Cruz","Sara","Santa Rosa del Sara","ESC. SAN LUIS",63,4,295,358,39,11,241,280
"Bolivia","Santa Cruz","Sara","Santa Rosa del Sara","ESC. SANTA ROSA",565,37,2833,3398,1803,52,941,2744
"Bolivia","Santa Cruz","Valle Grande","Moro Moro","ESC. ASTILLERO",4,9,119,123,26,5,79,105
"Bolivia","Santa Cruz","Valle Grande","Moro Moro","ESC.LA LAJA",14,8,175,189,96,9,62,158
"Bolivia","Santa Cruz","Valle Grande","Moro Moro","ESC. MOROMORO",94,11,646,740,393,30,212,605
"Bolivia","Santa Cruz","Valle Grande","Moro Moro","ESC.NUCLEO AÑAPACO",0,0,25,25,15,1,9,24
"Bolivia","Santa Cruz","Valle Grande","Moro Moro","ESC. NUCLEO ARIRUMA",23,1,155,178,65,8,81,146
"Bolivia","Santa Cruz","Valle Grande","Moro Moro","ESC. NUCLEO CENTRAL",6,0,61,67,17,2,42,59
"Bolivia","Santa Cruz","Valle Grande","Moro Moro","ESC. U.E. EL VELADERO",39,8,245,284,114,14,109,223
"Bolivia","Santa Cruz","Valle Grande","Postrer Valle","ESC. NUCLEO POSTERVALLE",143,19,603,746,398,23,163,561
"Bolivia","Santa Cruz","Valle Grande","Postrer Valle","ESC.SAN PABLO DE LA LADERA",7,0,36,43,18,1,17,35
"Bolivia","Santa Cruz","Valle Grande","Postrer Valle","ESC.TIERRAS NUEVAS",16,0,105,121,87,3,15,102
"Bolivia","Santa Cruz","Valle Grande","Postrer Valle","ESC. UNIDAD EDUCATIVA MOSQUERA",31,5,92,123,68,3,16,84
"Bolivia","Santa Cruz","Valle Grande","Pucará","ESC. EDEY CORBAN SEHALLER",99,9,593,692,262,18,304,566
"Bolivia","Santa Cruz","Valle Grande","Pucará","ESC. LA HIGUERA",54,8,322,376,195,10,109,304
"Bolivia","Santa Cruz","Valle Grande","Trigal","ESC. LA AGUADA",0,1,53,53,29,7,16,45
"Bolivia","Santa Cruz","Valle Grande","Trigal","ESC.LAGUNILLAS",39,4,276,315,113,60,99,212
"Bolivia","Santa Cruz","Valle Grande","Trigal","ESC.SAN JOSE AGUIRRE ACHA",136,10,533,669,266,15,242,508
"Bolivia","Santa Cruz","Valle Grande","Trigal","ESC.TTE.ROMAN ALDERETTE",29,2,156,185,88,7,59,147
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC. ALTO SECO",53,5,285,338,151,12,117,268
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC. CASAMONTES",44,4,138,182,90,3,41,131
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC. CENTRAL GUADALUPE",39,12,378,417,196,9,161,357
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC. DE CHACOPATA",11,8,153,164,77,21,47,124
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC.DE MANKAILLPA",0,0,61,61,44,7,10,54
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC. IGNACIO TERAN",362,42,2095,2457,1261,109,683,1944
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC. JUANA CARMEN ROMAN",300,25,1457,1757,857,71,504,1361
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC.LOMA LARGA",13,1,88,101,67,1,19,86
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC. LOS SITANOS",31,4,151,182,116,3,28,144
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC.MASICURI",30,3,166,196,109,7,47,156
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC.NARANJO",9,1,69,78,55,0,13,68
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC. NUCLEO EL BELLO",8,4,90,98,76,0,10,86
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC. NUCLEO SAN JUAN",15,5,158,173,101,3,49,150
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC. NUCLEO TUCUMANCILLO",4,1,54,58,37,0,16,53
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC. OBISPO MANUEL JOSE PEÑA",343,26,1917,2260,1149,100,642,1791
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC. PIRAIMIRI",13,5,83,96,46,7,25,71
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC.SANTA ANA",11,1,108,119,52,5,50,102
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC. SANTA ROSITA",22,3,132,154,85,3,41,126
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC. TEMPORAL",6,0,29,35,21,1,7,28
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","ESC. UNIDAD EDUCATIVA ARENALES",28,0,113,141,87,4,22,109
"Bolivia","Santa Cruz","Valle Grande","Vallegrande","KINDER SANTA MARIA",239,26,1628,1867,968,80,554,1522
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","15 DE AGOSTO",28,5,192,220,13,6,168,181
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC.ALBERTO NATUSCH BUSCH",6,0,36,42,11,0,25,36
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC. CAMPAMENTO",121,10,391,512,206,16,159,365
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC. CARLOS MAYSER",751,52,3206,3957,2263,74,817,3080
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC.CENTRAL EL PORVENIR",89,2,119,208,46,1,70,116
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC.CENTRAL PISO FIRME",32,4,143,175,49,6,84,133
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC. DON BOSCO",500,65,2505,3005,1494,60,886,2380
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC.EL CARMEN DE RUIZ",92,6,488,580,359,13,110,469
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC. LIC. SENORITAS MONSENOR DANIEL RIVE",1047,45,4525,5572,3400,116,964,4364
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC. MARISCAL SUCRE",890,47,3456,4346,2594,78,737,3331
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC.MIRAFLORES",9,0,31,40,25,0,6,31
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC.NUCLEO CENTRAL ESPIRITU",116,5,244,360,164,3,72,236
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC. PAILITA",12,1,54,66,22,0,31,53
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC. RECREO",17,1,108,125,38,1,68,106
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC. SAN JOSEMA",6,5,97,103,27,4,61,88
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC. SAN JUAN DEL MACOÑO",8,0,56,64,37,3,16,53
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC. SAN MARTIN",193,14,705,898,97,29,565,662
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC.SANTA ANA",107,2,363,470,274,4,83,357
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC.SANTA ROSA ROCA",394,22,1053,1447,549,45,437,986
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC.SAN VICENTE",61,5,229,290,122,10,92,214
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC. U.E. 25 DE JULIO",18,1,67,85,41,5,20,61
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC. U.E. LA ESTRELLA",44,5,337,381,106,13,213,319
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","ESC. U.E. SIMON BOLIVAR",14,0,118,132,55,6,57,112
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","U.E. 15 DE AGOSTO",5,0,105,110,16,2,87,103
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","U.E. 19 DE MARZO",8,0,0,8,0,0,0,0
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","U.E. BERNARDO MONTEAGUDO",11,1,94,105,6,2,85,91
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","U.E. CELEDONIO CORTEZON",4,0,0,4,0,0,0,0
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","U.E. JOSE CHAVEZ",1,0,75,76,41,1,33,74
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","U.E. JOSE FERREIRA",3,0,41,44,25,0,16,41
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","U.E. JOSE PESSOA",0,2,42,42,23,2,15,38
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","U.E. MERCEDES DE LAS MINAS",3,2,50,53,27,0,21,48
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","U.E. SAN BARTOLO DE LA FRONTERA",22,1,109,131,57,5,46,103
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","U.E. SAN JAVIERITO",12,3,247,259,155,21,68,223
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","U.E. SAN LORENCITO DE LA FRONTERA",12,1,107,119,68,2,36,104
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","U.E. SAN RAFAELITO DE SUPONEMA",4,1,107,111,86,1,19,105
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","U.E. SANTA ANITA DE LA FRONTERA",5,1,64,69,9,1,53,62
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","U.E. TARCILA JUSTINIANO",4,1,68,72,30,3,34,64
"Bolivia","Santa Cruz","Velasco","San Ignacio (San Ignacio de Velasco)","U.E. TIERRA FIRME",13,1,123,136,7,4,111,118
"Bolivia","Santa Cruz","Velasco","San Miguel (San Miguel de Velasco)","ESC. BELISARIO SANTISTEBAN",369,14,1819,2188,784,34,987,1771
"Bolivia","Santa Cruz","Velasco","San Miguel (San Miguel de Velasco)","ESC. JOSE J.DORADO",431,61,2409,2840,1178,44,1126,2304
"Bolivia","Santa Cruz","Velasco","San Miguel (San Miguel de Velasco)","ESC. MONSEÑOR BONIFACIO",59,9,378,437,203,7,159,362
"Bolivia","Santa Cruz","Velasco","San Miguel (San Miguel de Velasco)","ESC. U.E. CRUZ DEL TOCOIGO",14,3,112,126,27,1,81,108
"Bolivia","Santa Cruz","Velasco","San Miguel (San Miguel de Velasco)","ESC. U.E. SAN LUISITO DE LIMA",2,0,20,22,1,2,17,18
"Bolivia","Santa Cruz","Velasco","San Miguel (San Miguel de Velasco)","ESC. U.E. SAN PEDRO DEL CERRITO",6,0,49,55,17,2,30,47
"Bolivia","Santa Cruz","Velasco","San Miguel (San Miguel de Velasco)","U.E. ALTAMIRA",6,2,49,55,6,1,40,46
"Bolivia","Santa Cruz","Velasco","San Miguel (San Miguel de Velasco)","U.E. SAPOCO",0,3,85,85,11,1,70,81
"Bolivia","Santa Cruz","Velasco","San Rafael","ESC. EL TUNA",32,0,138,170,106,3,29,135
"Bolivia","Santa Cruz","Velasco","San Rafael","ESC. GODOFREDO TRENKER",458,24,1673,2131,1119,39,491,1610
"Bolivia","Santa Cruz","Velasco","San Rafael","ESC. MIRAFLORES II",64,0,228,292,56,5,167,223
"Bolivia","Santa Cruz","Velasco","San Rafael","ESC. VILLA FATIMA",17,1,52,69,34,3,14,48
"Bolivia","Santa Cruz","Warnes","Okinawa Uno","ESC. NUEVA AURORA",7,0,48,55,39,0,9,48
"Bolivia","Santa Cruz","Warnes","Okinawa Uno","ESCUELA. COLEGIO EVANGELICO METODISTA",486,66,3233,3719,2007,172,988,2995
"Bolivia","Santa Cruz","Warnes","Okinawa Uno","ESCUELA UNID. EDU.NUEVO HORIZONTE",135,14,934,1069,639,9,272,911
"Bolivia","Santa Cruz","Warnes","Okinawa Uno","ESC. UNIDAD EDUCATIVA NUEVA ESPERANZA",30,5,201,231,107,6,83,190
"Bolivia","Santa Cruz","Warnes","Okinawa Uno","ESC. UNID. EDU. SAN MIGUEL",60,3,373,433,217,8,145,362
"Bolivia","Santa Cruz","Warnes","Okinawa Uno","ESC. UNID.EDU. SECCIONAL PUERTO NUEVO",52,5,338,390,251,5,77,328
"Bolivia","Santa Cruz","Warnes","Okinawa Uno","ESC.UNID EDU.  VILLA REYES",19,0,129,148,54,5,70,124
"Bolivia","Santa Cruz","Warnes","Warnes","26 DE MARZO",25,2,152,177,57,28,65,122
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. ADRIAN JUSTINIANO ROCA",73,12,474,547,287,10,165,452
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. CIUDAD SATELITE NORTE",1688,57,8634,10322,3703,302,4572,8275
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. COL. CONSTANTINO CUELLAR",477,89,3386,3863,2007,85,1205,3212
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. COLEGIO JULIA SAID",1125,51,6745,7870,3208,253,3233,6441
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. EL JIPA",34,5,450,484,197,17,231,428
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. FISCAL POTRERO LARGO",448,24,2508,2956,1064,103,1317,2381
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. JUANA AZURDUY DE PADILLA",633,32,4061,4694,1485,187,2357,3842
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. TERRACOR",324,24,2002,2326,1188,49,741,1929
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. UE ANGELMIRA MONTE. DE DALENCE",46,6,429,475,269,9,145,414
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. UE LAS BARRERAS",189,29,1575,1764,761,101,684,1445
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. UE MARIANO VACA MONTERO",163,10,849,1012,458,49,332,790
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. UE. NUCLEO CENTRAL CLARA CHUCHIO",84,8,615,699,397,14,196,593
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. UE SECCIONAL AZUZAQUI",33,3,340,373,149,13,175,324
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. UE SECCIONAL LA MARINA",62,9,345,407,123,8,205,328
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. UE TUROBITO",26,5,314,340,193,16,100,293
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. UNID. EDU. 21 DE OCTUBRE",30,5,171,201,27,5,134,161
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. UNID. EDU. DON BOSCO",91,4,566,657,333,17,212,545
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. UNID. EDU. EL TAJIBO",146,14,736,882,434,18,270,704
"Bolivia","Santa Cruz","Warnes","Warnes","ESC.  UNID. EDU. FELIX PAZ VIEIRA",26,17,287,313,127,9,134,261
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. UNID. EDU.  JUAN LATINO",59,5,392,451,188,17,182,370
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. UNID. EDU.  LA REFORMA",87,13,627,714,301,7,306,607
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. UNID. EDU.  LOS CHACOS",54,5,360,414,251,2,102,353
"Bolivia","Santa Cruz","Warnes","Warnes","ESC.UNID.EDU.    MOTACU",30,2,206,236,140,3,61,201
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. UNID. EDU. SECCIONAL EL FUTURO",6,3,73,79,27,2,41,68
"Bolivia","Santa Cruz","Warnes","Warnes","ESC. VALLE SANCHEZ",523,14,2806,3329,1988,78,726,2714
"Bolivia","Santa Cruz","Warnes","Warnes","POLITECNICO PENTAGUAZU",8,0,53,61,23,0,30,53
"Bolivia","Santa Cruz","Warnes","Warnes","U.E. AKUALAND",23,1,330,353,217,5,107,324
"Bolivia","Santa Cruz","Warnes","Warnes","U.E. ANTONIO ANZUATI",12,2,163,175,52,8,101,153
"Bolivia","Santa Cruz","Warnes","Warnes","U.E. BUENA FE",52,5,673,725,181,55,432,613
"Bolivia","Santa Cruz","Warnes","Warnes","U.E. CAMPO ROSSO 4 DE ABRIL",157,9,1048,1205,489,28,522,1011
"Bolivia","Santa Cruz","Warnes","Warnes","U.E. EL MANANTIAL",94,2,738,832,407,14,315,722
"Bolivia","Santa Cruz","Warnes","Warnes","U.E. IGNACIO WARNES",1162,44,7429,8591,4224,228,2933,7157
"Bolivia","Santa Cruz","Warnes","Warnes","U.E. JOSE MANUEL VACA",34,5,235,269,134,4,92,226
"Bolivia","Santa Cruz","Warnes","Warnes","U.E. JUANCITO PINTO",19,1,252,271,78,6,167,245
"Bolivia","Santa Cruz","Warnes","Warnes","U.E. MAXIMO NOVILLO",0,10,975,975,320,107,538,858
"Bolivia","Santa Cruz","Warnes","Warnes","U.E. MONTE CARMELO",26,2,251,277,104,37,108,212
"Bolivia","Santa Cruz","Warnes","Warnes","U.E. NUEVA JERUSALEN-PENTAGUAZU",30,1,377,407,155,8,213,368
"Bolivia","Santa Cruz","Warnes","Warnes","U.E. PAITITI",18,3,232,250,68,5,156,224
"Bolivia","Santa Cruz","Warnes","Warnes","U.E . SAN JUAN",122,3,865,987,414,31,417,831
"Bolivia","Santa Cruz","Warnes","Warnes","U.E. SATELITE NORTE",91,3,565,656,251,25,286,537
"Bolivia","Santa Cruz","Warnes","Warnes","U.E. WAJOJO",12,5,225,237,89,15,116,205
"Bolivia","Tarija","Arce","Bermejo","(CÁRCEL) CARCELETA BERMEJO",1,0,14,15,6,0,8,14
"Bolivia","Tarija","Arce","Bermejo","U.E. 25 DE MAYO",751,34,2989,3740,1773,60,1122,2895
"Bolivia","Tarija","Arce","Bermejo","U.E. 8 DE SEPTIEMBRE",499,33,1867,2366,936,54,844,1780
"Bolivia","Tarija","Arce","Bermejo","U.E. ANTONIO JOSE DE SUCRE",197,5,812,1009,408,22,377,785
"Bolivia","Tarija","Arce","Bermejo","U.E. ARROZALES",45,2,187,232,72,6,107,179
"Bolivia","Tarija","Arce","Bermejo","U.E. AULIO ARAOZ",444,32,1518,1962,708,62,716,1424
"Bolivia","Tarija","Arce","Bermejo","U.E. BARREDERO",59,6,258,317,42,5,205,247
"Bolivia","Tarija","Arce","Bermejo","U.E. CAMPO GRANDE (ARCE)",111,12,300,411,84,30,174,258
"Bolivia","Tarija","Arce","Bermejo","U.E. COLONIA LINARES",127,18,486,613,124,20,324,448
"Bolivia","Tarija","Arce","Bermejo","U.E. EDUARDO AVAROA",920,44,3542,4462,1931,103,1464,3395
"Bolivia","Tarija","Arce","Bermejo","U.E. FLOR DE ORO",47,3,141,188,56,4,78,134
"Bolivia","Tarija","Arce","Bermejo","U.E. GUIDO VILLAGOMEZ",648,45,2524,3172,1332,71,1076,2408
"Bolivia","Tarija","Arce","Bermejo","U.E. LA ESPERANZA",16,6,289,305,77,5,201,278
"Bolivia","Tarija","Arce","Bermejo","U.E. MOTO MENDEZ",78,11,209,287,71,8,119,190
"Bolivia","Tarija","Arce","Bermejo","U.E. MSCAL. ANDRES DE SANTA CRUZ",620,20,1911,2531,1155,37,699,1854
"Bolivia","Tarija","Arce","Bermejo","U.E. OCTAVIO CAMPERO ECHAZU (BERMEJO)",795,42,3075,3870,1617,101,1315,2932
"Bolivia","Tarija","Arce","Bermejo","U.E. PORCELANA",40,6,97,137,28,3,60,88
"Bolivia","Tarija","Arce","Padcaya","ESC. SECCIONAL QUEÑAHUAYCO",31,2,259,290,37,9,211,248
"Bolivia","Tarija","Arce","Padcaya","ESC. TACUARA SIMON BOLIVAR",38,2,154,192,30,2,120,150
"Bolivia","Tarija","Arce","Padcaya","NUCLEO 9 DE OCTUBRE",73,5,169,242,30,7,127,157
"Bolivia","Tarija","Arce","Padcaya","NUCLEO  SAN TELMO/PRIMERO DE MAYO",50,8,278,328,124,16,130,254
"Bolivia","Tarija","Arce","Padcaya","U.E. 2 DE AGOSTO",66,3,248,314,30,8,207,237
"Bolivia","Tarija","Arce","Padcaya","U.E. ABRA DE SAN MIGUEL",12,1,213,225,80,1,131,211
"Bolivia","Tarija","Arce","Padcaya","U.E. ANICETO ARCE",317,26,1759,2076,975,41,717,1692
"Bolivia","Tarija","Arce","Padcaya","U.E. ANZELMO ONTIVEROS",73,4,365,438,71,8,282,353
"Bolivia","Tarija","Arce","Padcaya","U.E. BLANCA NAVAJAS",89,6,384,473,105,31,242,347
"Bolivia","Tarija","Arce","Padcaya","U.E. CAMACHO",64,5,367,431,84,9,269,353
"Bolivia","Tarija","Arce","Padcaya","U.E. CANCHAS MAYU",28,2,209,237,42,2,163,205
"Bolivia","Tarija","Arce","Padcaya","U.E. EL CARMEN",25,1,135,160,32,1,101,133
"Bolivia","Tarija","Arce","Padcaya","U.E. ELOY APARICIO",116,8,518,634,188,12,310,498
"Bolivia","Tarija","Arce","Padcaya","U.E. JUAN PABLO II",54,1,127,181,50,3,73,123
"Bolivia","Tarija","Arce","Padcaya","U.E. LA HUERTA",43,7,209,252,27,6,169,196
"Bolivia","Tarija","Arce","Padcaya","U.E. LA MERCED",64,4,338,402,171,11,152,323
"Bolivia","Tarija","Arce","Padcaya","U.E. LIMAL",21,0,107,128,35,3,69,104
"Bolivia","Tarija","Arce","Padcaya","U.E. NARANJO AGRIO",23,1,100,123,17,1,81,98
"Bolivia","Tarija","Arce","Padcaya","U.E. OROZAS ARRIBA",90,15,505,595,137,23,330,467
"Bolivia","Tarija","Arce","Padcaya","U.E. OSCAR HIZA BASTIAS",117,9,466,583,149,19,289,438
"Bolivia","Tarija","Arce","Padcaya","U.E. PAMPA GRANDE",181,23,464,645,110,17,314,424
"Bolivia","Tarija","Arce","Padcaya","U.E. QUEBRADA DE CAÑAS",25,3,135,160,19,6,107,126
"Bolivia","Tarija","Arce","Padcaya","U.E. RIO NEGRO",53,11,305,358,103,11,180,283
"Bolivia","Tarija","Arce","Padcaya","U.E. ROSILLAS II",110,10,525,635,211,11,293,504
"Bolivia","Tarija","Arce","Padcaya","U.E. RUMY CANCHA",45,6,146,191,57,6,77,134
"Bolivia","Tarija","Arce","Padcaya","U.E. SALADO CONCHAS",15,0,122,137,27,2,93,120
"Bolivia","Tarija","Arce","Padcaya","U.E. SAN ANTONIO DE MACOYA",92,6,233,325,164,12,51,215
"Bolivia","Tarija","Arce","Padcaya","U.E. SAN FRANCISCO (ARCE)",22,1,151,173,34,5,111,145
"Bolivia","Tarija","Arce","Padcaya","U.E. SAN JOSE DE MARAÑUELO",20,3,175,195,18,2,152,170
"Bolivia","Tarija","Arce","Padcaya","U.E. SIMON BOLIVAR DE REJARA",49,2,271,320,21,4,244,265
"Bolivia","Tarija","Arce","Padcaya","U.E. VIRGEN DE CHAGUAYA",70,4,296,366,108,11,173,281
"Bolivia","Tarija","Avilés","Uriondo (Concepción)","COL. DELFIN PINO ICHAZU",359,20,1833,2192,1080,75,658,1738
"Bolivia","Tarija","Avilés","Uriondo (Concepción)","ESC. FELIPE ARAOZ",72,8,255,327,107,10,130,237
"Bolivia","Tarija","Avilés","Uriondo (Concepción)","ESC. MULLI CANCHA 27 DE MAYO",15,2,67,82,23,7,35,58
"Bolivia","Tarija","Avilés","Uriondo (Concepción)","ESC. NICOLAS GARECA",18,8,125,143,36,8,73,109
"Bolivia","Tarija","Avilés","Uriondo (Concepción)","ESC. WALTER MADALLENO",79,4,223,302,48,8,163,211
