"pais","departamento","provincia","municipio","recinto","latitud","longitud","ABSTENCION","BLANCOS","EMITIDOS","INSCRITOS","NO","NULOS","SI","VALIDOS"
"Bolivia","Oruro","Cercado","Oruro","U. ESC. DIOS ES AMOR.-",-67.09901,-17.98909,99,20,887,986,317,30,520,837
"Bolivia","Oruro","Cercado","Oruro","U. ESC. EL KASSO - EL PROGRESO.-",-67.08046,-17.97144,32,7,281,313,85,10,179,264
"Bolivia","Oruro","Cercado","Oruro","U. ESC. EL PATICO.-",-67.08788,-17.93559,16,8,270,286,96,15,151,247
"Bolivia","Oruro","Cercado","Oruro","U. ESC. FRANCISCO FAJARDO.-",-67.10979,-17.95128,248,10,2030,2278,1172,75,773,1945
"Bolivia","Oruro","Cercado","Oruro","U. ESC. HIJOS DEL SOL (PLAN 500)",-67.14334,-17.97866,325,13,1820,2145,727,53,1027,1754
"Bolivia","Oruro","Cercado","Oruro","U. ESC. KANTUTA.-",-67.10198,-17.94742,586,69,4563,5149,2098,302,2094,4192
"Bolivia","Oruro","Cercado","Oruro","U. ESC. LUIS LLOSA - ESPAÑA.-",-67.10973,-17.96015,100,0,987,1087,700,20,267,967
"Bolivia","Oruro","Cercado","Oruro","U. ESC. MELVIN JONES",-67.11378,-17.94639,254,17,1955,2209,1168,79,691,1859
"Bolivia","Oruro","Cercado","Oruro","U. ESC. ORURO OTAWA (PRIMARIA)",-67.10278,-17.97236,290,24,2604,2894,1561,61,958,2519
"Bolivia","Oruro","Cercado","Oruro","U. ESC. SAN IGNACIO DE LOYOLA.-",-67.10327,-17.97707,621,33,4667,5288,2581,131,1922,4503
"Bolivia","Oruro","Cercado","Oruro","U. ESC. SAN ISIDRO",-67.08199,-17.9849,202,34,1756,1958,632,83,1007,1639
"Bolivia","Oruro","Cercado","Oruro","U. ESC. SAN JUAN DE DIOS.-",-67.0648,-17.98498,65,13,664,729,214,27,410,624
"Bolivia","Oruro","Cercado","Oruro","U. ESC. SANTA ANA I  ARENALES.-",-67.08875,-17.9662,47,4,504,551,213,16,271,484
"Bolivia","Oruro","Cercado","Oruro","U. ESC. SEBASTIAN PAGADOR(PRIMARIO)",-67.10513,-17.96682,190,15,1580,1770,1041,41,483,1524
"Bolivia","Oruro","Cercado","Oruro","U. ESC. URU URU.-",-67.13344,-17.97674,319,9,2200,2519,1130,91,970,2100
"Bolivia","Oruro","Cercado","Oruro","U.E. SOCAMANI-.",-67.04722,-17.96745,107,22,857,964,258,58,519,777
"Bolivia","Oruro","Cercado","Oruro","U.E. TOMAS BARRON.-",-67.11607,-17.93777,926,88,7014,7940,3184,304,3438,6622
"Bolivia","Oruro","Cercado","Oruro","U. E. VIRGEN DEL MAR II.-",-67.0981,-17.95885,251,26,2376,2627,1278,131,941,2219
"Bolivia","Oruro","Cercado","Oruro","U.E. VIRGEN DEL MAR III",-67.0981,-17.95885,37,1,142,179,91,2,48,139
"Bolivia","Oruro","Cercado","Soracachi","COL. EDUARDO AVAROA",-66.93476,-17.90583,31,5,480,511,160,23,292,452
"Bolivia","Oruro","Cercado","Soracachi","COL. NAL. IRUMA",-66.95744,-17.82625,34,6,354,388,112,21,215,327
"Bolivia","Oruro","Cercado","Soracachi","COL. NAL. MIXTO SORACACHI",-67.04009,-17.80021,98,19,844,942,298,59,468,766
"Bolivia","Oruro","Cercado","Soracachi","ESC. CACHI CACHI",-66.90673,-17.92398,25,14,298,323,108,14,162,270
"Bolivia","Oruro","Cercado","Soracachi","ESC. CARLOS BELTRAN MORALES",-66.74974,-17.84505,41,3,283,324,38,8,234,272
"Bolivia","Oruro","Cercado","Soracachi","ESC. CENTRAL PARIA",-67.02174,-17.82162,67,14,696,763,216,40,426,642
"Bolivia","Oruro","Cercado","Soracachi","ESC. ELIZARDO PEREZ",-66.92491,-17.94757,15,3,244,259,59,18,164,223
"Bolivia","Oruro","Cercado","Soracachi","ESC. LITORAL",-66.8653,-17.87313,10,0,189,199,20,4,165,185
"Bolivia","Oruro","Cercado","Soracachi","ESC. MULTIGRADO CULLCUPAMPA",-66.84515,-17.81123,33,5,221,254,56,24,136,192
"Bolivia","Oruro","Cercado","Soracachi","ESC. SECCIONAL CONDORCHINOCA",-66.92383,-17.81707,21,6,259,280,47,10,196,243
"Bolivia","Oruro","Cercado","Soracachi","ESC. SECCIONAL SAN JUAN PAMPA",-67.02293,-17.80466,40,5,292,332,130,11,146,276
"Bolivia","Oruro","Cercado","Soracachi","ESC. SIMON BOLIVAR",-66.95678,-17.63055,69,7,335,404,87,17,224,311
"Bolivia","Oruro","Cercado","Soracachi","ESC. SIMON BOLIVAR",-66.93806,-17.64721,69,7,335,404,87,17,224,311
"Bolivia","Oruro","Cercado","Soracachi","PLAZA DE TOLAPALCA",-66.839,-17.85507,43,8,321,364,62,17,234,296
"Bolivia","Oruro","Cercado","Soracachi","PLAZA TENIENTE BULLAIN",-67.00915,-17.9779,42,17,867,909,266,49,535,801
"Bolivia","Oruro","Cercado","Soracachi","U. E. CALAPATA",-67.07857,-17.81657,8,2,225,233,66,9,148,214
"Bolivia","Oruro","Cercado","Soracachi","U.E. EDUARDO AVAROA",-66.95867,-18.05556,45,6,486,531,120,17,343,463
"Bolivia","Oruro","Cercado","Soracachi","U.E. FRANZ TAMAYO",-67.03432,-17.68199,23,6,120,143,34,7,73,107
"Bolivia","Oruro","Cercado","Soracachi","U. E. JATITA",-67.15078,-17.74948,22,3,199,221,51,2,143,194
"Bolivia","Oruro","Cercado","Soracachi","U. E. K'ASA HUASA",-67.01914,-18.04029,16,11,232,248,90,15,116,206
"Bolivia","Oruro","Cercado","Soracachi","U. E. MCAL. ANTONIO JOSE DE SUCRE",-66.99371,-17.6637,6,0,134,140,43,9,82,125
"Bolivia","Oruro","Cercado","Soracachi","U. ESC. SIMON BOLIVAR",-66.88591,-17.77803,22,7,211,233,48,9,147,195
"Bolivia","Oruro","Ladislao Cabrera","Pampa Aullagas","ESC. FRANZ TAMAYO",-67.14696,-19.40474,3,0,140,143,47,7,86,133
"Bolivia","Oruro","Ladislao Cabrera","Pampa Aullagas","ESC. MARIA SANCHEZ FERNANDEZ",-67.06307,-19.19442,136,26,960,1096,279,42,613,892
"Bolivia","Oruro","Ladislao Cabrera","Pampa Aullagas","U.E. GUALBERTO VILLARROEL",-67.06329,-19.28214,28,2,268,296,90,7,169,259
"Bolivia","Oruro","Ladislao Cabrera","Salinas de Garcí Mendoza","COL. ANTOFAGASTA",-67.73315,-19.52218,55,6,465,520,110,17,332,442
"Bolivia","Oruro","Ladislao Cabrera","Salinas de Garcí Mendoza","COL. FRANZ TAMAYO",-67.67596,-19.63522,228,15,1143,1371,351,61,716,1067
"Bolivia","Oruro","Ladislao Cabrera","Salinas de Garcí Mendoza","ESC. AMERICA SAN MARTIN",-67.59932,-19.27503,46,3,198,244,49,7,139,188
"Bolivia","Oruro","Ladislao Cabrera","Salinas de Garcí Mendoza","ESC. CENTRAL PUQUI",-67.37225,-19.57412,45,6,349,394,54,12,277,331
"Bolivia","Oruro","Ladislao Cabrera","Salinas de Garcí Mendoza","ESC. ILDEFONSO MURGUIA",-67.94785,-19.71597,7,3,54,61,4,0,47,51
"Bolivia","Oruro","Ladislao Cabrera","Salinas de Garcí Mendoza","ESC. VILLA ESPERANZA",-67.28278,-19.39601,21,2,183,204,47,9,125,172
"Bolivia","Oruro","Ladislao Cabrera","Salinas de Garcí Mendoza","PLAZA PRINCIPAL",-67.76024,-19.25545,6,3,161,167,104,4,50,154
"Bolivia","Oruro","Ladislao Cabrera","Salinas de Garcí Mendoza","U.E. BOLIVIA LUCA",-67.8995,-19.59013,17,1,73,90,9,1,62,71
"Bolivia","Oruro","Ladislao Cabrera","Salinas de Garcí Mendoza","U. E. CONCEPCION DE BELEN",-67.88071,-19.19479,26,1,86,112,46,4,35,81
"Bolivia","Oruro","Ladislao Cabrera","Salinas de Garcí Mendoza","U.E. GERMAN BUSCH",-67.57353,-19.85675,4,0,41,45,11,2,28,39
"Bolivia","Oruro","Ladislao Cabrera","Salinas de Garcí Mendoza","U.E. OTTO SAUCEDO RIVERA",-67.42625,-19.13229,142,12,754,896,232,43,467,699
"Bolivia","Oruro","Litoral","Cruz de Machacamarca","AMB. COMITE CIVICO",-68.34784,-18.80327,1,0,78,79,18,2,58,76
"Bolivia","Oruro","Litoral","Cruz de Machacamarca","CASA COMUNAL",-68.05518,-18.69846,5,0,97,102,40,2,55,95
"Bolivia","Oruro","Litoral","Cruz de Machacamarca","ESC. CRUZ DE MACHACAMARCA",-67.75741,-18.74025,12,11,192,204,83,1,97,180
"Bolivia","Oruro","Litoral","Cruz de Machacamarca","ESC. TCNL. RAFAEL PABON.-",-68.27777,-18.77197,0,0,119,119,29,1,89,118
"Bolivia","Oruro","Litoral","Escara","CASA COMUNAL",-68.16998,-18.85891,5,2,82,87,34,2,44,78
"Bolivia","Oruro","Litoral","Escara","CASA DEL NOTARIO",-68.20262,-18.80862,0,2,155,155,54,2,97,151
"Bolivia","Oruro","Litoral","Escara","U.E. FRANZ TAMAYO",-68.16997,-18.85826,37,32,317,354,137,5,143,280
"Bolivia","Oruro","Litoral","Esmeralda","ESC. SEBASTIAN PAGADOR",-68.25356,-18.88226,8,1,185,193,77,0,107,184
"Bolivia","Oruro","Litoral","Esmeralda","IGLESIA",-67.93938,-18.92884,10,2,182,192,65,1,114,179
"Bolivia","Oruro","Litoral","Esmeralda","IGLESIA",-68.28327,-18.84608,10,2,182,192,65,1,114,179
"Bolivia","Oruro","Litoral","Esmeralda","U.E. PEDRO DOMINGO MURILLO",-68.20913,-18.91374,1,0,118,119,53,0,65,118
"Bolivia","Oruro","Litoral","Huachacalla","ESC. FE Y ALEGRIA",-68.26381,-18.79456,313,3,341,654,125,9,204,329
"Bolivia","Oruro","Litoral","Yunguyo de Litoral","ESC. JOSE BALLIVIAN",-68.31896,-18.85273,32,0,94,126,43,6,45,88
"Bolivia","Oruro","Mejillones","Carangas","ESC. ELIODORO VILLAZON",-68.62348,-18.93954,29,0,139,168,61,1,77,138
"Bolivia","Oruro","Mejillones","La Rivera","U.E. LA RIVERA",-68.63965,-19.0056,0,3,250,250,124,2,121,245
"Bolivia","Oruro","Mejillones","Todos Santos","U.E. EDUARDO AVAROA",-68.7207,-19.0161,62,5,192,254,63,3,121,184
"Bolivia","Oruro","Nor Carangas","Huayllamarca (Santiago de Huayllamarca)","COL. CHOJÑOHUMA",-67.99887,-17.75547,10,5,118,128,23,2,88,111
"Bolivia","Oruro","Nor Carangas","Huayllamarca (Santiago de Huayllamarca)","COL. LLANQUERA",-67.69202,-17.98834,75,4,423,498,106,12,301,407
"Bolivia","Oruro","Nor Carangas","Huayllamarca (Santiago de Huayllamarca)","ESC. GERMAN BUSCH",-67.63836,-18.05427,24,2,140,164,59,4,75,134
"Bolivia","Oruro","Nor Carangas","Huayllamarca (Santiago de Huayllamarca)","ESC. JESUS BELEN",-68.02042,-17.79224,4,0,119,123,34,2,83,117
"Bolivia","Oruro","Nor Carangas","Huayllamarca (Santiago de Huayllamarca)","ESC. TUNUPA",-67.88644,-17.80342,30,2,197,227,51,6,138,189
"Bolivia","Oruro","Nor Carangas","Huayllamarca (Santiago de Huayllamarca)","PLAZA PRINCIPAL",-67.9429,-17.83473,103,16,685,788,153,23,493,646
"Bolivia","Oruro","Nor Carangas","Huayllamarca (Santiago de Huayllamarca)","U. E. MEJILLONES",-67.91051,-17.86477,16,0,125,141,27,5,93,120
"Bolivia","Oruro","Nor Carangas","Huayllamarca (Santiago de Huayllamarca)","U.E. PEDRO DOMINGO MURILLO",-67.8089,-17.91016,27,7,298,325,89,3,199,288
"Bolivia","Oruro","Nor Carangas","Huayllamarca (Santiago de Huayllamarca)","U. E. SAN MIGUEL",-67.74892,-17.9582,17,7,392,409,123,12,250,373
"Bolivia","Oruro","Nor Carangas","Huayllamarca (Santiago de Huayllamarca)","U.E. SEBASTIAN PAGADOR",-67.85006,-17.99825,24,0,125,149,30,1,94,124
"Bolivia","Oruro","Pantaleón Dalence","Machacamarca","COL. P. D. MURILLO.-",-67.01683,-18.17177,247,32,1563,1810,542,53,936,1478
"Bolivia","Oruro","Pantaleón Dalence","Machacamarca","ESC. ADOLFO MIER",-67.00506,-18.10496,30,1,194,224,68,8,117,185
"Bolivia","Oruro","Pantaleón Dalence","Machacamarca","ESC. GERMAN BUSCH",-66.96426,-18.16933,89,9,398,487,130,14,245,375
"Bolivia","Oruro","Pantaleón Dalence","Villa Huanuni","COL. AYACUCHO",-66.84127,-18.28592,584,47,3859,4443,1144,193,2475,3619
"Bolivia","Oruro","Pantaleón Dalence","Villa Huanuni","ESC. DANIEL SANCHEZ BUSTAMANTE",-66.81483,-18.27406,27,2,130,157,47,9,72,119
"Bolivia","Oruro","Pantaleón Dalence","Villa Huanuni","ESC. EDUARDO AVAROA",-66.83648,-18.28687,514,57,4060,4574,1162,179,2662,3824
"Bolivia","Oruro","Pantaleón Dalence","Villa Huanuni","ESC. FRANZ TAMAYO",-66.84327,-18.28328,342,39,2940,3282,823,133,1945,2768
"Bolivia","Oruro","Pantaleón Dalence","Villa Huanuni","ESC. HUALLATIRI",-66.57692,-18.26101,29,3,189,218,31,3,152,183
"Bolivia","Oruro","Pantaleón Dalence","Villa Huanuni","ESC. OSCAR ALFARO",-66.84819,-18.07138,32,6,247,279,119,10,112,231
"Bolivia","Oruro","Pantaleón Dalence","Villa Huanuni","PLAZA PRINCIPAL",-66.74792,-18.36819,24,1,249,273,50,8,190,240
"Bolivia","Oruro","Pantaleón Dalence","Villa Huanuni","U.E. 12 DE ABRIL",-66.83877,-18.28987,121,6,358,479,134,18,200,334
"Bolivia","Oruro","Pantaleón Dalence","Villa Huanuni","U.E. MARISCAL SUCRE DE TARUCAMARCA",-66.74748,-18.27423,2,2,90,92,8,6,74,82
"Bolivia","Oruro","Pantaleón Dalence","Villa Huanuni","U.E. TAYAQUIRA",-66.68075,-18.28287,22,9,324,346,45,6,264,309
"Bolivia","Oruro","Pantaleón Dalence","Villa Huanuni","U.E. VENEZUELA",-66.83852,-18.28969,42,1,237,279,122,7,107,229
"Bolivia","Oruro","Pantaleón Dalence","Villa Huanuni","U.E. VICTOR MANUEL AYLLON",-66.79549,-18.15128,41,3,230,271,72,16,139,211
"Bolivia","Oruro","Poopó","Antequera (Bolívar)","ESC. MARISCAL ANTONIO JOSE DE SUCRE",-66.75814,-18.60952,11,2,137,148,42,5,88,130
"Bolivia","Oruro","Poopó","Antequera (Bolívar)","ESC. SEBASTIAN PAGADOR",-66.84234,-18.47896,136,19,1065,1201,557,51,438,995
"Bolivia","Oruro","Poopó","Antequera (Bolívar)","PLAZA 2 DE FEBRERO",-66.74583,-18.57221,14,5,141,155,58,8,70,128
"Bolivia","Oruro","Poopó","Paza","COL. JUAN LECHIN OQUENDO",-66.87602,-18.49693,82,7,534,616,201,17,309,510
"Bolivia","Oruro","Poopó","Paza","COL. OSCAR UNZAGA DE LA VEGA",-66.9222,-18.59495,145,16,849,994,337,42,454,791
"Bolivia","Oruro","Poopó","Paza","COL. URMIRI",-66.87689,-18.57802,15,1,117,132,68,1,47,115
"Bolivia","Oruro","Poopó","Paza","ESC. MARISCAL SUCRE.-",-66.75761,-18.69305,114,18,758,872,216,76,448,664
"Bolivia","Oruro","Poopó","Paza","U.E. GUILLERMO GUTIERREZ",-66.88187,-18.52423,23,7,261,284,100,6,148,248
"Bolivia","Oruro","Poopó","Poopó (Villa Poopó)","ESC. EDUARDO AVAROA",-66.99586,-18.28933,26,5,114,140,29,8,72,101
"Bolivia","Oruro","Poopó","Poopó (Villa Poopó)","ESC. ISMAEL MONTES",-66.96783,-18.37966,276,47,2328,2604,760,113,1408,2168
"Bolivia","Oruro","Poopó","Poopó (Villa Poopó)","ESC. MARISCAL SUCRE",-66.82631,-18.37954,13,2,111,124,22,7,80,102
"Bolivia","Oruro","Poopó","Poopó (Villa Poopó)","ESC. PUÑACA",-67.01503,-18.40687,5,0,55,60,5,3,47,52
"Bolivia","Oruro","Poopó","Poopó (Villa Poopó)","PLAZA SIMON BOLIVAR",-66.85959,-18.29434,75,10,414,489,112,20,272,384
"Bolivia","Oruro","Poopó","Poopó (Villa Poopó)","U.E. GERMAN BUSCH",-66.96021,-18.49657,0,0,49,49,11,2,36,47
"Bolivia","Oruro","Poopó","Poopó (Villa Poopó)","U.E. LIBERTADOR SIMON BOLIVAR",-66.97563,-18.45356,5,5,106,111,16,0,85,101
"Bolivia","Oruro","Sabaya","Chipaya","ESC. PUENTE TOPATER",-67.91399,-19.03246,41,1,114,155,11,5,97,108
"Bolivia","Oruro","Sabaya","Chipaya","ESC. SAN IGNACIO",-68.0725,-19.09496,20,0,70,90,6,1,63,69
"Bolivia","Oruro","Sabaya","Chipaya","U.E. SANTA ANA",-68.08934,-19.04418,227,9,411,638,129,8,265,394
"Bolivia","Oruro","Sabaya","Coipasa","U.E. COIPASA",-68.27831,-19.2763,36,3,346,382,186,4,153,339
"Bolivia","Oruro","Sabaya","Sabaya","CASA COMUNAL",-68.73852,-18.73852,1,0,167,168,118,0,49,167
"Bolivia","Oruro","Sabaya","Sabaya","CASA COMUNAL",-68.47369,-19.00466,1,0,167,168,118,0,49,167
"Bolivia","Oruro","Sabaya","Sabaya","CASA DEL NOTARIO",-68.5004,-19.06247,14,0,91,105,61,1,29,90
"Bolivia","Oruro","Sabaya","Sabaya","ESC. EDUARDO AVAROA",-68.87798,-19.03987,0,4,30,30,8,4,14,22
"Bolivia","Oruro","Sabaya","Sabaya","ESC. FELIX FERNANDEZ",-68.52093,-18.96744,4,0,97,101,67,0,30,97
"Bolivia","Oruro","Sabaya","Sabaya","ESC. FRANZ TAMAYO",-68.35445,-19.19073,0,2,298,298,183,4,109,292
"Bolivia","Oruro","Sabaya","Sabaya","ESC. FRANZ TAMAYO",-68.31431,-18.76981,0,2,298,298,183,4,109,292
"Bolivia","Oruro","Sabaya","Sabaya","ESC. GERMAN BUSCH",-68.61129,-18.82781,11,0,201,212,80,2,119,199
"Bolivia","Oruro","Sabaya","Sabaya","ESC. GUALBERTO VILLARROEL",-68.78839,-18.57318,2,3,107,109,35,2,67,102
"Bolivia","Oruro","Sabaya","Sabaya","ESC. ILDEFONSO MURGUIA",-68.89094,-18.69991,8,1,199,207,104,1,93,197
"Bolivia","Oruro","Sabaya","Sabaya","ESC. JOSE MARIA EGUES CUELLAR",-68.37302,-19.01429,145,8,404,549,192,20,184,376
"Bolivia","Oruro","Sabaya","Sabaya","ESC. JOSE MARIA MONTAÑO",-68.53316,-18.90277,2,0,113,115,92,0,21,113
"Bolivia","Oruro","Sabaya","Sabaya","ESC. JOSE MERIDA MONTAÑO",-68.64622,-18.70486,15,0,103,118,78,1,24,102
"Bolivia","Oruro","Sabaya","Sabaya","ESC. PITACOLLO",-68.59029,-19.05312,3,1,85,88,14,0,70,84
"Bolivia","Oruro","Sabaya","Sabaya","ESC. SEBASTIAN  PAGADOR",-68.37182,-19.01886,0,3,154,154,105,1,45,150
"Bolivia","Oruro","Sabaya","Sabaya","ESC. VERALINES",-68.55422,-19.20341,4,0,121,125,90,2,29,119
"Bolivia","Oruro","Sabaya","Sabaya","IGLESIA",-68.80792,-18.79146,0,0,54,54,32,0,22,54
"Bolivia","Oruro","Sabaya","Sabaya","PLAZA 25 DE JULIO MIRAFLORES",-68.54026,-18.65128,0,0,33,33,20,0,13,33
"Bolivia","Oruro","Sabaya","Sabaya","PLAZA SIMON BOLIVAR",-68.52158,-18.8665,12,0,67,79,41,0,26,67
"Bolivia","Oruro","Sabaya","Sabaya","U. E.  CONCEPCION COMUJO",-68.38916,-19.21006,2,1,104,106,67,0,36,103
"Bolivia","Oruro","Sabaya","Sabaya","U.E. JOSE ANTONIO ARCE",-68.68381,-18.44296,24,0,126,150,80,0,46,126
"Bolivia","Oruro","Sabaya","Sabaya","U.E. LIBERTADOR SIMON BOLIVAR",-68.61559,-19.27332,69,5,224,293,121,13,85,206
"Bolivia","Oruro","Sabaya","Sabaya","U.E. MARIA EVANS CUELLAR",-68.34265,-19.09297,6,0,120,126,96,1,23,119
"Bolivia","Oruro","Sabaya","Sabaya","U.E. PEDRO DOMINGO MURILLO",-68.53796,-18.92385,3,0,138,141,90,2,46,136
"Bolivia","Oruro","Sajama","Curahuara de Carangas","COL. BOLIVIA",-68.97609,-18.13643,46,4,160,206,74,7,75,149
"Bolivia","Oruro","Sajama","Curahuara de Carangas","ESC. EDUARDO SAGARNAGA",-68.41264,-17.84149,592,39,1589,2181,355,73,1122,1477
"Bolivia","Oruro","Sajama","Curahuara de Carangas","U.E. HACIA EL MAR",-68.83837,-18.00538,7,0,67,74,17,0,50,67
"Bolivia","Oruro","Sajama","Curahuara de Carangas","U.E. LITORAL B",-68.93645,-18.2223,29,1,148,177,56,6,85,141
"Bolivia","Oruro","Sajama","Turco","CASA COMUNAL",-68.94479,-18.53836,11,0,57,68,18,0,39,57
"Bolivia","Oruro","Sajama","Turco","ESC. CENTRAL TURCO",-68.19347,-18.18156,204,16,956,1160,212,23,705,917
"Bolivia","Oruro","Sajama","Turco","ESC. GUALBERTO VILLARROEL - IRUNI.-",-68.5331,-18.60372,2,0,40,42,6,0,34,40
"Bolivia","Oruro","Sajama","Turco","ESC. WALBERTO VILLARROEL",-68.62778,-18.34289,5,0,31,36,6,1,24,30
"Bolivia","Oruro","Sajama","Turco","NUCLEO ESCOLAR TITIRI",-68.33176,-18.38792,23,0,73,96,6,6,61,67
"Bolivia","Oruro","Sajama","Turco","U.E. ASUNCION DE HUAJRIRE",-68.37857,-18.21539,1,0,21,22,5,1,15,20
"Bolivia","Oruro","Sajama","Turco","U.E. EDUARDO AVAROA",-67.94069,-18.01298,21,1,96,117,16,2,77,93
"Bolivia","Oruro","Sajama","Turco","U.E. PEDRO DOMINGO MURILLO A",-68.71188,-18.17634,64,5,377,441,59,10,303,362
"Bolivia","Oruro","Sajama","Turco","U.E. PORVENIR",-68.94597,-18.35423,43,1,283,326,108,13,161,269
"Bolivia","Oruro","San Pedro De Totora","San Pedro de Totora","COL. NAL. CALAZAYA",-68.29729,-17.66094,64,7,295,359,30,6,252,282
"Bolivia","Oruro","San Pedro De Totora","San Pedro de Totora","COMEDOR ESCOLAR",-68.31258,-17.89262,17,1,100,117,29,4,66,95
"Bolivia","Oruro","San Pedro De Totora","San Pedro de Totora","ESC. CENTRAL SORA SORA",-68.10621,-17.9355,13,2,223,236,24,4,193,217
"Bolivia","Oruro","San Pedro De Totora","San Pedro de Totora","ESC. FRANZ TAMAYO",-68.09863,-17.82198,10,1,185,195,30,3,151,181
"Bolivia","Oruro","San Pedro De Totora","San Pedro de Totora","ESC. LITORAL DE CULTA.-",-68.03839,-17.97308,29,0,197,226,18,9,170,188
"Bolivia","Oruro","San Pedro De Totora","San Pedro de Totora","ESC. MARQUIRIVI",-67.9737,-17.95451,13,0,69,82,26,2,41,67
"Bolivia","Oruro","San Pedro De Totora","San Pedro de Totora","U.E. CENTRO REVITO",-68.02218,-17.91033,7,0,76,83,18,2,56,74
"Bolivia","Oruro","San Pedro De Totora","San Pedro de Totora","U.E. ROMEROCOTA",-68.25556,-17.92027,0,2,77,77,4,14,57,61
"Bolivia","Oruro","San Pedro De Totora","San Pedro de Totora","U.E. SEBASTIAN PAGADOR",-68.28579,-17.79087,14,1,127,141,13,1,112,125
"Bolivia","Oruro","San Pedro De Totora","San Pedro de Totora","U.E. TOTORA",-68.14532,-17.7922,149,17,789,938,119,46,607,726
"Bolivia","Oruro","San Pedro De Totora","San Pedro de Totora","U.E. VINO HUTA",-68.2402,-17.8328,12,1,132,144,14,2,115,129
"Bolivia","Oruro","Saucarí","Toledo","CASA COMUNAL",-67.42073,-18.08936,27,0,115,142,41,3,71,112
"Bolivia","Oruro","Saucarí","Toledo","CASA COMUNAL",-67.00774,-18.14512,27,0,115,142,41,3,71,112
"Bolivia","Oruro","Saucarí","Toledo","CASA COMUNAL CENTRAL MOLLOCO",-67.49101,-18.40378,4,4,77,81,14,1,58,72
"Bolivia","Oruro","Saucarí","Toledo","CASA DEL NOTARIO",-67.58843,-18.20439,13,0,67,80,18,1,48,66
"Bolivia","Oruro","Saucarí","Toledo","COL. NACIONAL TOLEDO",-67.4108,-18.1808,250,14,998,1248,299,37,648,947
"Bolivia","Oruro","Saucarí","Toledo","ESC. EDUARDO AVAROA",-67.58844,-18.20436,10,1,95,105,26,17,51,77
"Bolivia","Oruro","Saucarí","Toledo","ESC. ELIZARDO PEREZ 1",-67.28907,-18.29798,32,2,137,169,31,5,99,130
"Bolivia","Oruro","Saucarí","Toledo","ESC. GERMAN BUSCH 1",-67.54126,-18.26623,31,1,139,170,54,5,79,133
"Bolivia","Oruro","Saucarí","Toledo","ESC. GERMAN BUSCH II",-67.40559,-18.50244,1,0,123,124,24,5,94,118
"Bolivia","Oruro","Saucarí","Toledo","ESC. ISAC PORTO CARRERA",-67.59666,-18.02896,38,2,149,187,28,2,117,145
"Bolivia","Oruro","Saucarí","Toledo","ESC. M. M. VACA GUZMAN.-",-67.2721,-17.47592,70,5,282,352,87,9,181,268
"Bolivia","Oruro","Saucarí","Toledo","ESC. PUMASARA",-67.35503,-18.6561,21,0,120,141,19,3,98,117
"Bolivia","Oruro","Saucarí","Toledo","U.E. ANTONIO JOSE DE SUCRE",-67.51073,-18.37418,10,0,38,48,11,0,27,38
"Bolivia","Oruro","Saucarí","Toledo","U.E. BARTOLINA SISA",-67.46616,-18.43586,6,1,101,107,21,2,77,98
"Bolivia","Oruro","Saucarí","Toledo","U.E. FRANZ TAMAYO",-67.59203,-18.1406,5,0,45,50,16,2,27,43
"Bolivia","Oruro","Saucarí","Toledo","U. E. GUALBERTO VILLARROEL",-67.49483,-17.94513,17,2,121,138,27,1,91,118
"Bolivia","Oruro","Saucarí","Toledo","U.E. MARCELO QUIROGA SANTA CRUZ",-67.40546,-18.39192,20,1,61,81,9,0,51,60
"Bolivia","Oruro","Saucarí","Toledo","U.E. OTTO SAUCEDO",-67.5033,-18.48854,5,2,125,130,31,2,90,121
"Bolivia","Oruro","Saucarí","Toledo","U. ESC. TIJLLACAHUA",-67.46854,-17.94667,19,0,69,88,26,3,40,66
"Bolivia","Oruro","Sebastian Pagador","Santiago de Huari","COL. MIXTO GUALBERTO VILLARROEL",-66.77557,-19.00875,215,27,1528,1743,585,126,790,1375
"Bolivia","Oruro","Sebastian Pagador","Santiago de Huari","ESC. CAICO BOLIVAR",-66.75815,-19.25462,9,1,88,97,39,1,47,86
"Bolivia","Oruro","Sebastian Pagador","Santiago de Huari","ESC. CALACOTA",-66.46594,-19.14192,8,0,69,77,16,3,50,66
"Bolivia","Oruro","Sebastian Pagador","Santiago de Huari","ESC. CASTILLA HUMA",-66.71346,-19.14007,38,4,229,267,86,9,130,216
"Bolivia","Oruro","Sebastian Pagador","Santiago de Huari","ESC. CONDO K",-66.8055,-19.17203,14,2,140,154,67,3,68,135
"Bolivia","Oruro","Sebastian Pagador","Santiago de Huari","ESC. LLAPALLAPANI",-66.81982,-19.01081,17,2,117,134,25,6,84,109
"Bolivia","Oruro","Sebastian Pagador","Santiago de Huari","ESC. VICHAJ LUPE",-66.7529,-19.25462,42,1,245,287,68,12,164,232
"Bolivia","Oruro","Sebastian Pagador","Santiago de Huari","NUCLEO ESCOLAR BOLIVIA",-66.74451,-19.15185,14,1,284,298,50,3,230,280
"Bolivia","Oruro","Sebastian Pagador","Santiago de Huari","NUCLEO MARCA LAGUNILLAS",-66.27309,-19.23056,34,7,472,506,107,23,335,442
"Bolivia","Oruro","Sebastian Pagador","Santiago de Huari","U. E. LUCUMPAYA",-66.69658,-19.29461,8,0,57,65,10,1,46,56
